mts,open,close,high,low,volume
1631438100000,46063.0,46056.0,46113.0,46030.0,33.92273641
1631439000000,46050.0,45926.0,46098.0,45926.0,6.15206978
1631439900000,45926.0,45862.0,45966.0,45862.0,23.01730279
1631440800000,45868.0,45871.0,45932.0,45758.0,21.31698843
1631441700000,45871.0,45912.0,45939.0,45871.0,5.65219346
1631442600000,45906.0,45882.05696001,45935.56497319,45841.0,5.08436377
1631443500000,45882.96665046,45960.0,45969.0,45815.0,15.89903178
1631444400000,45960.0,45978.0,45988.0,45931.0,13.1294144
1631445300000,45978.0,45921.0,45984.85198026,45884.0,18.77688907
1631446200000,45922.0,45955.64996816,45975.0,45903.0,8.72788088
1631447100000,45951.0,46066.0,46068.54350118,45951.0,8.70181451
1631448000000,46069.0,46071.0,46176.0,46047.0,46.55108949
1631448900000,46071.0,46031.0,46076.0,45999.0,19.41835947
1631449800000,46031.24619295,46102.20204763,46102.20204763,45967.0,20.7745042
1631450700000,46102.33742157,46013.0,46133.0,45986.0,5.33379268
1631451600000,45991.0,46045.0,46049.0,45943.0,15.26035164
1631452500000,46049.0,46070.0,46116.75709475,46031.13714224,7.3827152300000005
1631453400000,46070.0,45850.0,46245.0,45750.0,54.41823867
1631454300000,45850.49911213,45928.47615143,45929.0,45804.0,13.73983948
1631455200000,45929.0,45875.0,46007.0,45875.0,5.02827113
1631456100000,45877.50850779,45910.0,45928.0,45858.84159628,13.37903838
1631457000000,45911.0,45986.36819576,45998.0,45879.0,22.350499329999998
1631457900000,45986.36819576,45881.0,45986.67136115,45880.0,8.63649739
1631458800000,45881.0,45862.95346067,45914.0,45862.95346067,8.69365374
1631459700000,45862.31381505,45919.0,45956.0,45846.57903267,8.99494796
1631460600000,45919.0,45873.0,45948.5611464,45754.53723926,16.63419024
1631461500000,45873.0,45909.0,45938.0,45866.0,20.96343611
1631462400000,45909.0,45879.0,45990.0,45868.0,15.11911689
1631463300000,45886.0,46049.0,46055.0,45878.0,34.65939709
1631464200000,46050.0,46007.0,46116.0,46007.0,11.17442713
1631465100000,46008.0,45898.0,46011.0,45866.0,27.07004696
1631466000000,45898.0,45905.0,45905.0,45866.0,10.86106414
1631466900000,45892.04557246,45911.0,45970.0,45887.0,12.94013527
1631467800000,45913.0,45925.0,45941.47232465,45869.0,6.21857422
1631468700000,45924.0,45920.0,45929.0,45868.0,8.19753171
1631469600000,45930.0,45866.0,45988.73113635,45866.0,14.9126168
1631470500000,45866.0,45877.0,45883.0,45833.0,90.05619651
1631471400000,45872.0,45847.0,45878.0,45833.0,14.99746866
1631472300000,45847.0,45894.0,45929.0,45834.0,14.8047929
1631473200000,45896.0,45840.0,45917.8429188,45840.0,7.27504308
1631474100000,45840.0,45924.05511495,45931.0,45791.0,116.45136898
1631475000000,45926.0,45928.0,45963.87919403,45926.0,9.78758559
1631475900000,45928.10954128,45904.0,45928.10954128,45871.0,12.72272295
1631476800000,45903.0,46145.0,46198.0,45856.0,28.29096483
1631477700000,46144.88603474,45988.0,46152.0,45988.0,30.2184559
1631478600000,45987.51458916,45309.0,45987.51458916,45180.62698572,424.64525732
1631479500000,45308.0,45083.0,45433.0,44999.0,607.03413828
1631480400000,45082.0,45097.0,45140.0,44904.0,77.05322411
1631481300000,45085.0,45011.0,45123.0,44911.0,36.71514915
1631482200000,45011.0,45050.0,45130.47855133,44995.0,24.75321988
1631483100000,45060.0,45271.0,45271.0,45060.0,10.99892023
1631484000000,45271.0,45390.0,45430.0,45261.0,35.01329106
1631484900000,45403.0,45355.0,45403.0,45284.0,17.57991762
1631485800000,45344.0,45467.0,45487.0,45330.0,13.53853928
1631486700000,45471.0,45774.0,45775.50465976,45450.0,45.80696822
1631487600000,45775.5978776,46344.0,46466.0,45775.5978776,205.68595272
1631488500000,46348.0,46276.0,46398.0,46215.0,23.93709912
1631489400000,46272.0,46211.0,46391.0,46205.0,28.65418241
1631490300000,46211.0,46038.87431928,46223.0,46036.45822874,27.34098099
1631491200000,46039.0,46190.0,46202.0,46003.38096853,32.48503097
1631492100000,46197.0,46111.0,46269.0,46082.0,17.34885789
1631493000000,46096.0,45963.0,46112.0,45945.0,10.68497985
1631493900000,45963.0,46050.0,46137.0,45963.0,24.71745228
1631494800000,46032.72337334,45440.0,46083.0,45325.0,92.99576515
1631495700000,45440.0,45411.0,45514.0,45251.0,120.22839482
1631496600000,45411.0,45205.37108948,45411.0,45137.0,48.21489648
1631497500000,45205.0,45194.0,45270.61973288,45134.60993202,30.62283265
1631498400000,45171.0,45211.0,45269.0,45080.0,40.65831245
1631499300000,45212.0,45063.0,45212.0,44984.0,130.81501962
1631500200000,45063.0,45064.00649821,45209.0,44888.0,174.53247137
1631501100000,45072.0,44963.0,45106.0,44830.0,114.40614818
1631502000000,44968.0,45016.50896052,45060.30847784,44836.0,31.30196399
1631502900000,45027.58415417,45050.0,45129.0,44973.0,28.355558470000002
1631503800000,45050.0,44921.0,45050.88010024,44921.0,18.85157757
1631504700000,44921.0,44638.0,45060.0,44550.0,234.8186924
1631505600000,44633.0,44619.57616214,44772.0,44510.0,85.03388713
1631506500000,44619.0,44651.11510641,44769.0,44600.64339825,23.98188953
1631507400000,44633.04382319,44637.0,44727.0,44563.0,22.04367923
1631508300000,44634.0,44730.0,44736.78933593,44571.0,25.27251242
1631509200000,44730.0,44470.0,44738.0,44444.0,77.22107109
1631510100000,44469.0,44711.0,44790.0,44342.0,172.26029113
1631511000000,44691.0,44789.0,44789.0,44611.0,44.21362388
1631511900000,44789.5795172,44770.0,44979.0,44709.0,53.61916699
1631512800000,44741.48000194,44788.0,44821.0,44631.0,17.85312223
1631513700000,44788.0,44822.0,44859.0,44676.0,23.24733298
1631514600000,44821.0,44810.0,44954.0,44737.0,28.20831145
1631515500000,44810.0,44841.0,44852.0,44766.79417884,53.96471399
1631516400000,44840.84393099,44755.0,44899.0,44755.0,14.39415185
1631517300000,44755.0,44387.0,44760.0,44291.0,165.74929526
1631518200000,44370.0,44421.0,44521.0,44227.0,57.91136211
1631519100000,44408.0,44494.0,44517.0,44222.0,124.27830411
1631520000000,44482.0,44285.0,44573.0,44285.0,71.26254527
1631520900000,44284.06665884,44416.0,44482.0,44222.0,71.86029903000001
1631521800000,44420.0,44273.0,44550.0,44264.0,39.88410341
1631522700000,44273.0,44429.0,44474.0,44253.0,29.62792886
1631523600000,44433.0,44439.0,44502.69376227,44382.38726405,21.00761831
1631524500000,44440.14643918,44471.0,44512.0,44374.0,50.10746018
1631525400000,44471.19352237,44538.0,44637.0,44376.0,50.88841439
1631526300000,44536.0,44512.0,44569.0,44425.0,32.61996826
1631527200000,44507.0,44636.0,44663.0,44478.55209453,18.39599777
1631528100000,44635.0,44679.0,44775.0,44571.09640737,31.40639586
1631529000000,44678.0,44574.0,44689.0,44571.0,9.8976436
1631529900000,44583.0,44688.0,44689.0,44519.0,17.33057283
1631530800000,44688.0,44229.0,44688.0,44228.0,65.47313857
1631531700000,44229.0,44619.0,44797.0,44222.0,271.53997622
1631532600000,44613.0,44749.0,44889.0,44613.0,65.9422646
1631533500000,44746.0,44871.65976094,44929.0,44651.0,21.113505710000002
1631534400000,44885.0,44940.0,45007.96917347,44782.91831702,82.13010952
1631535300000,44940.0,44744.63687381,44989.0,44665.0,158.39370949
1631536200000,44746.0,44699.0,44800.0,44658.0,39.3569154
1631537100000,44705.60513681,44628.0,44779.0,44591.0,20.32046495
1631538000000,44627.0,44675.91185035,44718.0,44593.0,11.91208345
1631538900000,44674.0,44724.0,44772.0,44670.43358885,16.12107032
1631539800000,44723.10358021,46285.0,46286.0,44723.0,710.08865171
1631540700000,46286.0,46165.0,46874.0,46150.0,407.06115119
1631541600000,46165.0,44269.0,46248.0,44035.0,1393.54919775
1631542500000,44249.0,44128.0,44529.0,43444.0,1380.33616721
1631543400000,44133.0,44015.0,44255.32416827,43691.0,284.25583903
1631544300000,44032.0,43950.83912162,44220.0,43920.0,114.45674666000001
1631545200000,43950.0,44134.40593722,44206.0,43890.0,69.82283486
1631546100000,44137.0,44262.0,44392.0,44017.44306776,76.93341635
1631547000000,44260.0,44387.0,44545.0,44260.0,50.74930889
1631547900000,44396.0,44387.0,44429.0,44301.0,24.53538311
1631548800000,44387.0,44255.0,44449.0,44180.0,46.9965825
1631549700000,44237.0,44297.99136,44369.0,44191.0,25.48764907
1631550600000,44295.58577986,44269.0,44385.0,44251.0,17.62810119
1631551500000,44270.0,44444.44525257,44445.0,44251.0,33.86037913
1631552400000,44445.0,44434.0,44514.0,44429.0,40.22595938
1631553300000,44434.34472898,44431.0,44568.0,44371.0,38.55876436
1631554200000,44431.58739905,44458.0,44469.0,44339.0,16.74263403
1631555100000,44451.0,44474.0,44506.0,44428.0,10.79146693
1631556000000,44474.0,44405.0,44494.0,44351.0,42.07541489
1631556900000,44407.0,44565.0,44572.0,44387.0,10.324597840000001
1631557800000,44563.0,44691.0,44731.0,44562.0,25.0039881
1631558700000,44691.0,44720.0,44723.0,44636.0,14.69882714
1631559600000,44722.0,44662.0,44765.0,44661.0,36.428810750000004
1631560500000,44662.0,44770.0,44783.0,44631.0,20.24127982
1631561400000,44772.0,44710.0,44792.0,44700.0,7.57997724
1631562300000,44711.0,44755.0,44838.0,44691.0,21.88358672
1631563200000,44762.37655261,44895.0,44932.0,44762.37655261,30.20927556
1631564100000,44898.0,44802.0,44910.0,44802.0,12.06299462
1631565000000,44802.0,44921.0,44963.97779615,44802.0,17.9097682
1631565900000,44922.0,45185.58237647,45238.02208259,44891.0,80.95168158
1631566800000,45187.0,45108.61669192,45534.88018047,45062.0,138.94544196
1631567700000,45112.0,45051.0,45229.0,45051.0,46.62473489
1631568600000,45051.0,45029.0,45062.0,44934.0,19.47215114
1631569500000,45023.0,45132.21239022,45185.42505416,45022.0,12.58600646
1631570400000,45131.03128971,45007.60710643,45218.2096224,45007.0,24.5862413
1631571300000,45007.60710643,45090.0,45100.0,45004.0,21.18570485
1631572200000,45072.0,45100.0,45139.0,45014.0,16.54240236
1631573100000,45087.0,45069.0,45087.77565714,44971.0,14.81741202
1631574000000,45075.0,45015.0,45129.0,45014.0,16.68133559
1631574900000,45014.88344466,44914.0,45041.0,44831.0,32.95726017
1631575800000,44912.0,45022.0,45039.0,44912.0,8.71135046
1631576700000,45023.0,44960.0,45055.71729746,44958.0,14.73488797
1631577600000,44958.0,45115.0,45115.0,44847.0,38.82902426
1631578500000,45115.0,44822.0,45291.0,44699.0,107.3030669
1631579400000,44822.0,45070.0,45132.0,44791.0,58.54017737
1631580300000,45068.0,45191.0,45225.0,45068.0,14.24203299
1631581200000,45191.0,45244.0,45264.68756487,45116.0,53.40177205
1631582100000,45260.0,45253.0,45358.0,45215.0,15.48395221
1631583000000,45252.0,45189.0,45295.0,45179.0,9.10775456
1631583900000,45190.0,45157.0,45229.0,45139.0,8.03777114
1631584800000,45168.0,45077.0,45187.0,45077.0,10.044257140000001
1631585700000,45077.0,45057.0,45116.0,45023.4140177,8.89888971
1631586600000,45048.94138576,45126.0,45126.0,45015.0,10.17284377
1631587500000,45127.0,45063.0,45189.0,45042.0,10.040910030000001
1631588400000,45084.0,45060.0,45157.58360272,45058.0,5.21844709
1631589300000,45064.0,45168.0,45168.0,45064.0,6.42204523
1631590200000,45169.0,45264.0,45268.0,45142.0,13.4898145
1631591100000,45265.0,45211.0,45283.0,45185.0,6.93508101
1631592000000,45212.0,45288.0,45288.0,45173.0,3.54823116
1631592900000,45288.83741099,45249.0,45325.0,45241.0,21.25706479
1631593800000,45256.0,45258.0,45266.0,45222.0,3.59348156
1631594700000,45259.0,45103.0,45260.0,45100.0,15.26197291
1631595600000,45115.61273713,45082.0,45136.0,45081.0,14.83981047
1631596500000,45082.0,45188.0,45189.0,45081.0,5.33014426
1631597400000,45189.0,45245.0,45250.0,45188.0,7.25311549
1631598300000,45231.0,45249.0,45250.0,45221.0,5.60851069
1631599200000,45250.0,45242.0,45280.0,45212.0,12.52575335
1631600100000,45253.0,45202.89203307,45335.0,45198.74078943,10.84255872
1631601000000,45202.89203307,45661.0,45695.0,45174.0,49.80465982
1631601900000,45660.0,45618.57990871,45712.0,45218.0,135.26220808
1631602800000,45628.0,45760.0,45885.0,45628.0,139.62560067
1631603700000,45759.91677651,45792.0,45795.0,45664.0,23.54225456
1631604600000,45789.0,45650.0,45789.0,45640.0,26.71933302
1631605500000,45641.15119452,45773.0,45839.0,45640.0,25.73154536
1631606400000,45759.0,45827.0,45837.0,45699.01800895,40.28609902
1631607300000,45827.0,45880.0,45886.0,45786.0,17.48358619
1631608200000,45885.0,45948.0,46065.0,45877.0,45.08450447
1631609100000,45960.0,45985.2242378,46047.52056866,45936.0,20.25247093
1631610000000,45987.0,45845.0,46213.0,45805.05154854,108.06731101
1631610900000,45856.0,45881.0,46034.0,45856.0,17.61375833
1631611800000,45885.0,45808.0,45923.02007666,45802.13129385,32.22768096
1631612700000,45807.0,45851.60137711,45863.0,45756.13501462,29.33340374
1631613600000,45852.0,45872.42635554,45896.0,45817.0,3.47926759
1631614500000,45872.42635554,45894.0,45949.0,45829.66541669,16.06725649
1631615400000,45910.0,45958.0,45978.01156657,45901.31418161,3.1563781300000002
1631616300000,45944.0,46034.0,46075.0,45934.74091423,11.7421108
1631617200000,46035.0,45987.0,46047.0,45985.42299861,2.34783815
1631618100000,45987.0,46041.0,46078.0,45933.0,19.37724992
1631619000000,46050.0,45900.0,46131.0,45885.0,17.08198665
1631619900000,45899.0,45972.0,45990.0,45886.0,25.19298088
1631620800000,45972.85444077,46023.0,46061.0,45972.0,19.770589610000002
1631621700000,46032.0,45788.79181937,46032.13090677,45777.0,76.42425052
1631622600000,45788.0,46469.0,46658.0,45773.0,358.32472268
1631623500000,46470.0,46529.0,46564.29276506,46264.0,77.06659417
1631624400000,46530.0,46483.0,46605.0,46348.0,58.78677874
1631625300000,46495.0,46588.10438406,46675.0,46370.0,80.96579839
1631626200000,46613.0,46583.0,46745.0,46556.0,66.6504187
1631627100000,46589.0,46418.0,46719.0,46362.0,150.81786297
1631628000000,46418.0,46302.0,46453.0,46175.0,39.40857854
1631628900000,46301.0,46322.0,46360.86811946,46164.0,47.93887965
1631629800000,46312.95650183,46386.0,46421.0,46259.19174978,23.98483638
1631630700000,46385.0,46557.0,46581.27960009,46329.0,22.85602552
1631631600000,46566.56419957,46875.0,46954.0,46566.56419957,117.18851814
1631632500000,46874.0,46769.18710868,46960.0,46769.0507002,41.20914764
1631633400000,46768.0046353,46688.0,46867.0,46574.0,87.93985702
1631634300000,46688.0,46767.0337335,46789.72101682,46688.0,17.86151108
1631635200000,46767.0337335,46736.0,46887.0,46682.0,71.96160265
1631636100000,46735.0,46707.0,46736.0,46670.0,15.96581557
1631637000000,46707.0,46614.33821617,46781.0,46603.0,14.72720078
1631637900000,46609.0,46599.0,46652.0,46551.0,13.44998239
1631638800000,46599.11766132,46529.15341299,46662.0,46524.0,11.48121606
1631639700000,46526.0,46510.92730348,46592.0,46499.0,33.50683666
1631640600000,46510.0,46729.0,46779.0,46465.0,26.33726052
1631641500000,46730.0,46732.0,46755.0,46698.0,2.97070859
1631642400000,46732.0,46536.0,46747.0,46536.0,50.37546739
1631643300000,46536.0,46457.0,46592.0,46349.0,81.65649134
1631644200000,46457.0,46377.0,46469.0,46345.0,30.05427064
